patch1-Chart-3-Arja.patch,correct,fixed,Chart,3,ASE15-evosuite,0,0,
patch1-Chart-3-Arja.patch,correct,fixed,Chart,3,ASE15-evosuite,1,0,
patch1-Chart-3-Arja.patch,correct,fixed,Chart,3,ASE15-evosuite,2,0,
patch1-Chart-3-Arja.patch,correct,fixed,Chart,3,ASE15-evosuite,3,0,
patch1-Chart-3-Arja.patch,correct,fixed,Chart,3,ASE15-evosuite,4,0,
patch1-Chart-3-Arja.patch,correct,fixed,Chart,3,ASE15-evosuite,5,0,
patch1-Chart-3-Arja.patch,correct,fixed,Chart,3,ASE15-evosuite,6,0,
patch1-Chart-3-Arja.patch,correct,fixed,Chart,3,ASE15-evosuite,7,0,
patch1-Chart-3-Arja.patch,correct,fixed,Chart,3,ASE15-evosuite,8,0,
patch1-Chart-3-Arja.patch,correct,fixed,Chart,3,ASE15-evosuite,9,0,
patch1-Chart-3-Arja.patch,correct,buggy,Chart,3,ASE15-evosuite,0,0,
patch1-Chart-3-Arja.patch,correct,buggy,Chart,3,ASE15-evosuite,1,0,
patch1-Chart-3-Arja.patch,correct,buggy,Chart,3,ASE15-evosuite,2,0,
patch1-Chart-3-Arja.patch,correct,buggy,Chart,3,ASE15-evosuite,3,0,
patch1-Chart-3-Arja.patch,correct,buggy,Chart,3,ASE15-evosuite,4,0,
patch1-Chart-3-Arja.patch,correct,buggy,Chart,3,ASE15-evosuite,5,0,
patch1-Chart-3-Arja.patch,correct,buggy,Chart,3,ASE15-evosuite,6,0,
patch1-Chart-3-Arja.patch,correct,buggy,Chart,3,ASE15-evosuite,7,0,
patch1-Chart-3-Arja.patch,correct,buggy,Chart,3,ASE15-evosuite,8,0,
patch1-Chart-3-Arja.patch,correct,buggy,Chart,3,ASE15-evosuite,9,0,
patch1-Chart-5-Arja.patch,correct,fixed,Chart,5,ASE15-evosuite,0,0,
patch1-Chart-5-Arja.patch,correct,fixed,Chart,5,ASE15-evosuite,1,0,
patch1-Chart-5-Arja.patch,correct,fixed,Chart,5,ASE15-evosuite,2,0,
patch1-Chart-5-Arja.patch,correct,fixed,Chart,5,ASE15-evosuite,3,0,
patch1-Chart-5-Arja.patch,correct,fixed,Chart,5,ASE15-evosuite,4,0,
patch1-Chart-5-Arja.patch,correct,fixed,Chart,5,ASE15-evosuite,5,0,
patch1-Chart-5-Arja.patch,correct,fixed,Chart,5,ASE15-evosuite,6,0,
patch1-Chart-5-Arja.patch,correct,fixed,Chart,5,ASE15-evosuite,7,0,
patch1-Chart-5-Arja.patch,correct,fixed,Chart,5,ASE15-evosuite,8,0,
patch1-Chart-5-Arja.patch,correct,fixed,Chart,5,ASE15-evosuite,9,0,
patch1-Chart-5-Arja.patch,correct,buggy,Chart,5,ASE15-evosuite,0,0,
patch1-Chart-5-Arja.patch,correct,buggy,Chart,5,ASE15-evosuite,1,0,
patch1-Chart-5-Arja.patch,correct,buggy,Chart,5,ASE15-evosuite,2,0,
patch1-Chart-5-Arja.patch,correct,buggy,Chart,5,ASE15-evosuite,3,0,
patch1-Chart-5-Arja.patch,correct,buggy,Chart,5,ASE15-evosuite,4,0,
patch1-Chart-5-Arja.patch,correct,buggy,Chart,5,ASE15-evosuite,5,0,
patch1-Chart-5-Arja.patch,correct,buggy,Chart,5,ASE15-evosuite,6,0,
patch1-Chart-5-Arja.patch,correct,buggy,Chart,5,ASE15-evosuite,7,0,
patch1-Chart-5-Arja.patch,correct,buggy,Chart,5,ASE15-evosuite,8,0,
patch1-Chart-5-Arja.patch,correct,buggy,Chart,5,ASE15-evosuite,9,0,
patch1-Chart-12-Arja.patch,correct,fixed,Chart,12,ASE15-evosuite,0,0,
patch1-Chart-12-Arja.patch,correct,fixed,Chart,12,ASE15-evosuite,1,0,
patch1-Chart-12-Arja.patch,correct,fixed,Chart,12,ASE15-evosuite,2,0,
patch1-Chart-12-Arja.patch,correct,fixed,Chart,12,ASE15-evosuite,3,0,
patch1-Chart-12-Arja.patch,correct,fixed,Chart,12,ASE15-evosuite,4,0,
patch1-Chart-12-Arja.patch,correct,fixed,Chart,12,ASE15-evosuite,5,0,
patch1-Chart-12-Arja.patch,correct,fixed,Chart,12,ASE15-evosuite,6,0,
patch1-Chart-12-Arja.patch,correct,fixed,Chart,12,ASE15-evosuite,7,0,
patch1-Chart-12-Arja.patch,correct,fixed,Chart,12,ASE15-evosuite,8,0,
patch1-Chart-12-Arja.patch,correct,fixed,Chart,12,ASE15-evosuite,9,0,
patch1-Chart-12-Arja.patch,correct,buggy,Chart,12,ASE15-evosuite,0,0,
patch1-Chart-12-Arja.patch,correct,buggy,Chart,12,ASE15-evosuite,1,0,
patch1-Chart-12-Arja.patch,correct,buggy,Chart,12,ASE15-evosuite,2,0,
patch1-Chart-12-Arja.patch,correct,buggy,Chart,12,ASE15-evosuite,3,0,
patch1-Chart-12-Arja.patch,correct,buggy,Chart,12,ASE15-evosuite,4,0,
patch1-Chart-12-Arja.patch,correct,buggy,Chart,12,ASE15-evosuite,5,0,
patch1-Chart-12-Arja.patch,correct,buggy,Chart,12,ASE15-evosuite,6,0,
patch1-Chart-12-Arja.patch,correct,buggy,Chart,12,ASE15-evosuite,7,0,
patch1-Chart-12-Arja.patch,correct,buggy,Chart,12,ASE15-evosuite,8,0,
patch1-Chart-12-Arja.patch,correct,buggy,Chart,12,ASE15-evosuite,9,0,
patch1-Lang-20-Arja.patch,correct,fixed,Lang,20,ASE15-evosuite,0,No Tests,
patch1-Lang-20-Arja.patch,correct,buggy,Lang,20,ASE15-evosuite,0,No Tests,
patch1-Lang-35-Arja.patch,correct,fixed,Lang,35,ASE15-evosuite,0,No Tests,
patch1-Lang-35-Arja.patch,correct,buggy,Lang,35,ASE15-evosuite,0,No Tests,
patch1-Lang-43-Arja.patch,correct,fixed,Lang,43,ASE15-evosuite,0,0,
patch1-Lang-43-Arja.patch,correct,fixed,Lang,43,ASE15-evosuite,1,0,
patch1-Lang-43-Arja.patch,correct,fixed,Lang,43,ASE15-evosuite,2,0,
patch1-Lang-43-Arja.patch,correct,fixed,Lang,43,ASE15-evosuite,3,0,
patch1-Lang-43-Arja.patch,correct,fixed,Lang,43,ASE15-evosuite,4,0,
patch1-Lang-43-Arja.patch,correct,fixed,Lang,43,ASE15-evosuite,5,0,
patch1-Lang-43-Arja.patch,correct,fixed,Lang,43,ASE15-evosuite,6,0,
patch1-Lang-43-Arja.patch,correct,fixed,Lang,43,ASE15-evosuite,7,0,
patch1-Lang-43-Arja.patch,correct,fixed,Lang,43,ASE15-evosuite,8,0,
