patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,ASE15-evosuite,0,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,ASE15-evosuite,1,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,ASE15-evosuite,2,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,ASE15-evosuite,3,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,ASE15-evosuite,4,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,ASE15-evosuite,5,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,ASE15-evosuite,6,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,ASE15-evosuite,7,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,ASE15-evosuite,8,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,ASE15-evosuite,9,0,
patch1-Lang-55-SketchFix.patch,correct,buggy,Lang,55,ASE15-evosuite,0,0,
patch1-Lang-55-SketchFix.patch,correct,buggy,Lang,55,ASE15-evosuite,1,0,
patch1-Lang-55-SketchFix.patch,correct,buggy,Lang,55,ASE15-evosuite,2,0,
patch1-Lang-55-SketchFix.patch,correct,buggy,Lang,55,ASE15-evosuite,3,0,
patch1-Lang-55-SketchFix.patch,correct,buggy,Lang,55,ASE15-evosuite,4,0,
patch1-Lang-55-SketchFix.patch,correct,buggy,Lang,55,ASE15-evosuite,5,0,
patch1-Lang-55-SketchFix.patch,correct,buggy,Lang,55,ASE15-evosuite,6,1,;test01
patch1-Lang-55-SketchFix.patch,correct,buggy,Lang,55,ASE15-evosuite,7,0,
patch1-Lang-55-SketchFix.patch,correct,buggy,Lang,55,ASE15-evosuite,8,0,
patch1-Lang-55-SketchFix.patch,correct,buggy,Lang,55,ASE15-evosuite,9,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,0,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,1,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,2,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,3,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,4,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,5,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,6,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,7,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,8,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,9,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,10,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,11,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,12,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,13,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,14,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,15,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,16,0,
patch1-Lang-55-SketchFix.patch,correct,fixed,Lang,55,EMSE18-evosuite,17,0,
